Ano;Departamentos;Distritos;provincia;Región natural;Maxepi Week;Semana;Maxyear;Muerte Mat;Geometría;Mmaterna1;Mmaterna2
2013;LAMBAYEQUE;MONSEFU;CHICLAYO;COSTA;16;35;2021;1;Polygon;1;
2015;LIMA;LOS OLIVOS;LIMA;COSTA;16;47;2021;1;Polygon;1;
2014;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;37;2021;1;Polygon;1;
2016;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;52;2021;1;Polygon;1;
2015;LAMBAYEQUE;SAN JOSE;LAMBAYEQUE;COSTA;16;9;2021;1;Polygon;1;
2013;CAJAMARCA;HUARANGO;SAN IGNACIO;SELVA;16;32;2021;1;Polygon;1;
2016;SAN MARTIN;BARRANQUITA;LAMAS;SELVA;16;21;2021;1;Polygon;1;
2013;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;32;2021;1;Polygon;1;
2014;PASCO;HUANCABAMBA;OXAPAMPA;SELVA;16;38;2021;1;Polygon;1;
2016;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;42;2021;1;Polygon;1;
2014;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;31;2021;1;Polygon;1;
2015;LORETO;NAUTA;LORETO;SELVA;16;12;2021;1;Polygon;1;
2015;UCAYALI;PADRE ABAD;PADRE ABAD;SELVA;16;38;2021;1;Polygon;1;
2015;PUNO;PUNO;PUNO;SIERRA;16;6;2021;1;Polygon;1;
2012;PUNO;USICAYOS;CARABAYA;SIERRA;16;42;2021;1;Polygon;1;
2016;PIURA;SAPILLICA;AYABACA;COSTA;16;31;2021;1;Polygon;1;
2016;LAMBAYEQUE;CHICLAYO;CHICLAYO;COSTA;16;17;2021;1;Polygon;1;
2015;PIURA;VICE;SECHURA;COSTA;16;37;2021;1;Polygon;1;
2014;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;29;2021;1;Polygon;1;
2015;LAMBAYEQUE;OLMOS;LAMBAYEQUE;COSTA;16;25;2021;1;Polygon;1;
2015;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;37;2021;1;Polygon;1;
2013;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;47;2021;1;Polygon;1;
2014;LAMBAYEQUE;MORROPE;LAMBAYEQUE;COSTA;16;45;2021;1;Polygon;1;
2016;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;30;2021;1;Polygon;1;
2015;LA LIBERTAD;CHILLIA;PATAZ;SIERRA;16;12;2021;1;Polygon;1;
2015;PUNO;AZANGARO;AZANGARO;SIERRA;16;16;2021;1;Polygon;1;
2016;LORETO;EMILIO SAN MARTIN;REQUENA;SELVA;16;6;2021;1;Polygon;1;
2013;HUANUCO;SAN MIGUEL DE CAURI;LAURICOCHA;SIERRA;16;19;2021;1;Polygon;1;
2012;HUANUCO;CHAVINILLO;YAROWILCA;SIERRA;16;36;2021;1;Polygon;1;
2012;LIMA;LIMA;LIMA;COSTA;16;50;2021;1;Polygon;1;
2013;PUNO;JULI;CHUCUITO;SIERRA;16;10;2021;1;Polygon;1;
2012;PIURA;CATACAOS;PIURA;COSTA;16;37;2021;1;Polygon;1;
2014;JUNIN;PARIAHUANCA;HUANCAYO;SIERRA;16;12;2021;1;Polygon;1;
2012;LORETO;BARRANCA;DATEM DEL MARAÑON;SELVA;16;14;2021;1;Polygon;1;
2015;LORETO;ANDOAS;DATEM DEL MARAÑON;SELVA;16;23;2021;1;Polygon;1;
2014;JUNIN;CHANCHAMAYO;CHANCHAMAYO;SELVA;16;32;2021;1;Polygon;1;
2016;LAMBAYEQUE;INCAHUASI;FERREÑAFE;SIERRA;16;3;2021;1;Polygon;1;
2016;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;13;2021;1;Polygon;1;
2014;JUNIN;PUCARA;HUANCAYO;SIERRA;16;5;2021;1;Polygon;1;
2012;LAMBAYEQUE;CHICLAYO;CHICLAYO;COSTA;16;50;2021;1;Polygon;1;
2016;PIURA;CHULUCANAS;MORROPON;COSTA;16;38;2021;1;Polygon;1;
2016;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;COSTA;16;28;2021;1;Polygon;1;
2013;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;13;2021;1;Polygon;1;
2017;APURIMAC;LUCRE;AYMARAES;SIERRA;16;49;2021;1;Polygon;1;
2014;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;16;2021;1;Polygon;1;
2015;LA LIBERTAD;CHOCOPE;ASCOPE;COSTA;16;2;2021;1;Polygon;1;
2015;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;15;2021;1;Polygon;1;
2015;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;5;2021;1;Polygon;1;
2013;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;10;2021;1;Polygon;1;
2014;MADRE DE DIOS;IBERIA;TAHUAMANU;SELVA;16;24;2021;1;Polygon;1;
2015;JUNIN;CHANCHAMAYO;CHANCHAMAYO;SELVA;16;33;2021;1;Polygon;1;
2015;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;37;2021;1;Polygon;1;
2015;LAMBAYEQUE;JOSE LEONARDO ORTIZ;CHICLAYO;COSTA;16;39;2021;1;Polygon;1;
2013;UCAYALI;CAMPOVERDE;CORONEL PORTILLO;SELVA;16;24;2021;1;Polygon;1;
2012;PUNO;DESAGUADERO;CHUCUITO;SIERRA;16;50;2021;1;Polygon;1;
2014;UCAYALI;TAHUANIA;ATALAYA;SELVA;16;12;2021;1;Polygon;1;
2012;PUNO;ZEPITA;CHUCUITO;SIERRA;16;11;2021;1;Polygon;1;
2014;TUMBES;TUMBES;TUMBES;COSTA;16;30;2021;1;Polygon;1;
2012;AMAZONAS;BAGUA GRANDE;UTCUBAMBA;SELVA;16;28;2021;1;Polygon;1;
2012;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;37;2021;1;Polygon;1;
2014;PIURA;PIURA;PIURA;COSTA;16;42;2021;1;Polygon;1;
2014;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;5;2021;1;Polygon;1;
2014;PIURA;LA UNION;PIURA;COSTA;16;32;2021;1;Polygon;1;
2012;HUANUCO;PANAO;PACHITEA;SIERRA;16;5;2021;1;Polygon;1;
2015;ICA;PARCONA;ICA;COSTA;16;12;2021;1;Polygon;1;
2013;PUNO;JULIACA;SAN ROMAN;SIERRA;16;8;2021;1;Polygon;1;
2018;LIMA;SANTA MARIA;HUAURA;COSTA;16;17;2021;1;Polygon;1;
2017;CAJAMARCA;TABACONAS;SAN IGNACIO;SELVA;16;26;2021;1;Polygon;1;
2018;SAN MARTIN;JUANJUI;MARISCAL CACERES;SELVA;16;47;2021;1;Polygon;1;
2017;SAN MARTIN;SAN PABLO;BELLAVISTA;SELVA;16;26;2021;1;Polygon;1;
2018;LIMA;BARRANCA;BARRANCA;COSTA;16;27;2021;1;Polygon;1;
2018;HUANCAVELICA;ACORIA;HUANCAVELICA;SIERRA;16;41;2021;1;Polygon;1;
2019;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;39;2021;1;Polygon;1;
2019;UCAYALI;PADRE ABAD;PADRE ABAD;SELVA;16;41;2021;1;Polygon;1;
2017;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;39;2021;1;Polygon;1;
2019;LORETO;CONTAMANA;UCAYALI;SELVA;16;27;2021;1;Polygon;1;
2019;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;39;2021;1;Polygon;1;
2015;JUNIN;PERENE;CHANCHAMAYO;SELVA;16;11;2021;1;Polygon;1;
2014;JUNIN;HUANCAYO;HUANCAYO;SIERRA;16;36;2021;1;Polygon;1;
2015;HUANUCO;MOLINO;PACHITEA;SIERRA;16;47;2021;1;Polygon;1;
2019;ICA;PISCO;PISCO;COSTA;16;12;2021;1;Polygon;1;
2016;LA LIBERTAD;SITABAMBA;SANTIAGO DE CHUCO;SIERRA;16;42;2021;1;Polygon;1;
2015;TUMBES;ZORRITOS;CONTRALMIRANTE VILLAR;COSTA;16;49;2021;1;Polygon;1;
2014;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;48;2021;1;Polygon;1;
2019;LAMBAYEQUE;INCAHUASI;FERREÑAFE;SIERRA;16;9;2021;1;Polygon;1;
2015;JUNIN;ANDAMARCA;CONCEPCION;SIERRA;16;29;2021;1;Polygon;1;
2014;PIURA;PAITA;PAITA;COSTA;16;41;2021;1;Polygon;1;
2017;SAN MARTIN;SAN MARTIN;EL DORADO;SELVA;16;24;2021;1;Polygon;1;
2019;LIMA;INDEPENDENCIA;LIMA;COSTA;16;51;2021;1;Polygon;1;
2019;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;17;2021;1;Polygon;1;
2016;LORETO;BARRANCA;DATEM DEL MARAÑON;SELVA;16;37;2021;1;Polygon;1;
2013;LORETO;MANSERICHE;DATEM DEL MARAÑON;SELVA;16;9;2021;1;Polygon;1;
2015;JUNIN;PANGOA;SATIPO;SELVA;16;29;2021;1;Polygon;1;
2014;LORETO;SARAYACU;UCAYALI;SELVA;16;10;2021;1;Polygon;1;
2016;PIURA;HUARMACA;HUANCABAMBA;SIERRA;16;11;2021;1;Polygon;1;
2014;PUNO;SINA;SAN ANTONIO DE PUTINA;SIERRA;16;46;2021;1;Polygon;1;
2014;LAMBAYEQUE;MOCHUMI;LAMBAYEQUE;COSTA;16;38;2021;1;Polygon;1;
2015;LAMBAYEQUE;MOTUPE;LAMBAYEQUE;COSTA;16;26;2021;1;Polygon;1;
2016;TACNA;ILABAYA;JORGE BASADRE;COSTA;16;45;2021;1;Polygon;1;
2013;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;16;23;2021;1;Polygon;1;
2019;LORETO;BELEN;MAYNAS;SELVA;16;36;2021;1;Polygon;1;
2019;LORETO;TROMPETEROS;LORETO;SELVA;16;14;2021;1;Polygon;1;
2014;LORETO;BARRANCA;DATEM DEL MARAÑON;SELVA;16;20;2021;1;Polygon;1;
2016;SAN MARTIN;SORITOR;MOYOBAMBA;SELVA;16;33;2021;1;Polygon;1;
2016;SAN MARTIN;PICOTA;PICOTA;SELVA;16;52;2021;1;Polygon;1;
2015;CAJAMARCA;JAEN;JAEN;SELVA;16;26;2021;1;Polygon;1;
2015;PASCO;PALCAZU;OXAPAMPA;SELVA;16;15;2021;1;Polygon;1;
2016;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;29;2021;1;Polygon;1;
2013;JUNIN;LA OROYA;YAULI;SIERRA;16;35;2021;1;Polygon;1;
2013;JUNIN;SAN JERONIMO DE TUNAN;HUANCAYO;SIERRA;16;47;2021;1;Polygon;1;
2015;JUNIN;TUNAN MARCA;JAUJA;SIERRA;16;47;2021;1;Polygon;1;
2018;PIURA;HUARMACA;HUANCABAMBA;SIERRA;16;42;2021;1;Polygon;1;
2017;SAN MARTIN;YURACYACU;RIOJA;SELVA;16;24;2021;1;Polygon;1;
2018;PUNO;TARACO;HUANCANE;SIERRA;16;33;2021;1;Polygon;1;
2016;PUNO;JULIACA;SAN ROMAN;SIERRA;16;16;2021;1;Polygon;1;
2014;PIURA;PAIMAS;AYABACA;COSTA;16;51;2021;1;Polygon;1;
2013;PASCO;PALCAZU;OXAPAMPA;SELVA;16;35;2021;1;Polygon;1;
2014;PUNO;ARAPA;AZANGARO;SIERRA;16;39;2021;1;Polygon;1;
2016;PIURA;CASTILLA;PIURA;COSTA;16;20;2021;1;Polygon;1;
2014;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;43;2021;1;Polygon;1;
2015;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;40;2021;1;Polygon;1;
2017;MADRE DE DIOS;LAS PIEDRAS;TAMBOPATA;SELVA;16;10;2021;1;Polygon;1;
2014;CAJAMARCA;JAEN;JAEN;SELVA;16;41;2021;1;Polygon;1;
2013;LORETO;LAS AMAZONAS;MAYNAS;SELVA;16;20;2021;1;Polygon;1;
2015;HUANCAVELICA;HUARIBAMBA;TAYACAJA;SIERRA;16;45;2021;1;Polygon;1;
2018;LIMA;EL AGUSTINO;LIMA;COSTA;16;33;2021;1;Polygon;1;
2019;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;18;2021;1;Polygon;1;
2016;LORETO;REQUENA;REQUENA;SELVA;16;39;2021;1;Polygon;1;
2016;PIURA;PIURA;PIURA;COSTA;16;18;2021;1;Polygon;1;
2014;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;7;2021;1;Polygon;1;
2015;CAJAMARCA;JAEN;JAEN;SELVA;16;32;2021;1;Polygon;1;
2019;JUNIN;EL TAMBO;HUANCAYO;SIERRA;16;24;2021;1;Polygon;1;
2019;UCAYALI;TAHUANIA;ATALAYA;SELVA;16;22;2021;1;Polygon;1;
2014;LORETO;SANTA CRUZ;ALTO AMAZONAS;SELVA;16;8;2021;1;Polygon;1;
2013;LORETO;JEBEROS;ALTO AMAZONAS;SELVA;16;19;2021;1;Polygon;1;
2013;LORETO;CONTAMANA;UCAYALI;SELVA;16;36;2021;1;Polygon;1;
2014;LORETO;RAMON CASTILLA;MARISCAL RAMON CASTILLA;SELVA;16;47;2021;1;Polygon;1;
2012;JUNIN;RIO TAMBO;SATIPO;SELVA;16;23;2021;1;Polygon;1;
2014;JUNIN;RIO NEGRO;SATIPO;SELVA;16;41;2021;1;Polygon;1;
2016;PIURA;SULLANA;SULLANA;COSTA;16;49;2021;1;Polygon;1;
2019;ICA;PARCONA;ICA;COSTA;16;4;2021;1;Polygon;1;
2018;SAN MARTIN;BAJO BIAVO;BELLAVISTA;SELVA;16;29;2021;1;Polygon;1;
2017;LORETO;SAN JUAN BAUTISTA;MAYNAS;SELVA;16;17;2021;1;Polygon;1;
2019;LIMA;LIMA;LIMA;COSTA;16;49;2021;1;Polygon;1;
2017;LIMA;LOS OLIVOS;LIMA;COSTA;16;17;2021;1;Polygon;1;
2017;HUANCAVELICA;QUICHUAS;TAYACAJA;SIERRA;16;31;2021;1;Polygon;1;
2019;ICA;INDEPENDENCIA;PISCO;COSTA;16;11;2021;1;Polygon;1;
2019;AYACUCHO;CORACORA;PARINACOCHAS;SIERRA;16;16;2021;1;Polygon;1;
2017;JUNIN;EL TAMBO;HUANCAYO;SIERRA;16;49;2021;1;Polygon;1;
2019;LIMA;MIRAFLORES;LIMA;COSTA;16;14;2021;1;Polygon;1;
2017;LORETO;IQUITOS;MAYNAS;SELVA;16;23;2021;1;Polygon;1;
2018;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;42;2021;1;Polygon;1;
2017;LORETO;IQUITOS;MAYNAS;SELVA;16;47;2021;1;Polygon;1;
2017;SAN MARTIN;HUIMBAYOC;SAN MARTIN;SELVA;16;24;2021;1;Polygon;1;
2017;JUNIN;PANGOA;SATIPO;SELVA;16;26;2021;1;Polygon;1;
2016;PUNO;NUÑOA;MELGAR;SIERRA;16;4;2021;1;Polygon;1;
2015;PUNO;LAMPA;LAMPA;SIERRA;16;48;2021;1;Polygon;1;
2016;JUNIN;PANGOA;SATIPO;SELVA;16;28;2021;1;Polygon;1;
2017;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;11;2021;1;Polygon;1;
2017;PIURA;PARIÑAS;TALARA;COSTA;16;51;2021;1;Polygon;1;
2015;PIURA;SULLANA;SULLANA;COSTA;16;51;2021;1;Polygon;1;
2016;LIMA;LIMA;LIMA;COSTA;16;48;2021;1;Polygon;1;
2017;LORETO;LAGUNAS;ALTO AMAZONAS;SELVA;16;40;2021;1;Polygon;1;
2017;PUNO;AYAVIRI;MELGAR;SIERRA;16;5;2021;1;Polygon;1;
2017;CAJAMARCA;JAEN;JAEN;SELVA;16;24;2021;1;Polygon;1;
2017;PIURA;SECHURA;SECHURA;COSTA;16;14;2021;1;Polygon;1;
2018;LORETO;PUNCHANA;MAYNAS;SELVA;16;10;2021;1;Polygon;1;
2017;PIURA;SANTA CATALINA DE MOSSA;MORROPON;COSTA;16;4;2021;1;Polygon;1;
2017;PUNO;PUNO;PUNO;SIERRA;16;22;2021;1;Polygon;1;
2019;PUNO;AYAVIRI;MELGAR;SIERRA;16;28;2021;1;Polygon;1;
2019;SAN MARTIN;SAPOSOA;HUALLAGA;SELVA;16;35;2021;1;Polygon;1;
2015;PIURA;LA UNION;PIURA;COSTA;16;43;2021;1;Polygon;1;
2017;LA LIBERTAD;CARABAMBA;JULCAN;SIERRA;16;13;2021;1;Polygon;1;
2018;AREQUIPA;JAQUI;CARAVELI;COSTA;16;37;2021;1;Polygon;1;
2017;HUANCAVELICA;PAUCARBAMBA;CHURCAMPA;SIERRA;16;31;2021;1;Polygon;1;
2018;LORETO;BELEN;MAYNAS;SELVA;16;8;2021;1;Polygon;1;
2019;SAN MARTIN;SORITOR;MOYOBAMBA;SELVA;16;16;2021;1;Polygon;1;
2016;LORETO;CAHUAPANAS;DATEM DEL MARAÑON;SELVA;16;29;2021;1;Polygon;1;
2016;PIURA;PAITA;PAITA;COSTA;16;49;2021;1;Polygon;1;
2017;PIURA;CHULUCANAS;MORROPON;COSTA;16;8;2021;1;Polygon;1;
2017;PUNO;OLLACHEA;CARABAYA;SIERRA;16;26;2021;1;Polygon;1;
2019;LIMA;LOS OLIVOS;LIMA;COSTA;16;12;2021;1;Polygon;1;
2019;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;16;2021;1;Polygon;1;
2019;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;18;2021;1;Polygon;1;
2017;TACNA;ILABAYA;JORGE BASADRE;COSTA;16;19;2021;1;Polygon;1;
2018;SAN MARTIN;SORITOR;MOYOBAMBA;SELVA;16;28;2021;1;Polygon;1;
2018;PIURA;SUYO;AYABACA;COSTA;16;52;2021;1;Polygon;1;
2017;HUANUCO;PANAO;PACHITEA;SIERRA;16;24;2021;1;Polygon;1;
2018;LORETO;MAQUIA;REQUENA;SELVA;16;52;2021;1;Polygon;1;
2017;PUNO;HUACULLANI;CHUCUITO;SIERRA;16;28;2021;1;Polygon;1;
2018;LIMA;PACHACAMAC;LIMA;COSTA;16;17;2021;1;Polygon;1;
2018;JUNIN;ANDAMARCA;CONCEPCION;SIERRA;16;39;2021;1;Polygon;1;
2019;LORETO;MANSERICHE;DATEM DEL MARAÑON;SELVA;16;6;2021;1;Polygon;1;
2018;LORETO;BELEN;MAYNAS;SELVA;16;38;2021;1;Polygon;1;
2017;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;16;39;2021;1;Polygon;1;
2017;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;16;4;2021;1;Polygon;1;
2018;LORETO;SAN JUAN BAUTISTA;MAYNAS;SELVA;16;47;2021;1;Polygon;1;
2018;PIURA;SONDORILLO;HUANCABAMBA;SIERRA;16;33;2021;1;Polygon;1;
2019;LIMA;COCHAMARCA;OYON;SIERRA;16;16;2021;1;Polygon;1;
2017;LORETO;CONTAMANA;UCAYALI;SELVA;16;33;2021;1;Polygon;1;
2018;LORETO;SAN PABLO;MARISCAL RAMON CASTILLA;SELVA;16;32;2021;1;Polygon;1;
2019;JUNIN;RIO TAMBO;SATIPO;SELVA;16;7;2021;1;Polygon;1;
2019;LORETO;BALSAPUERTO;ALTO AMAZONAS;SELVA;16;2;2021;1;Polygon;1;
2017;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;15;2021;1;Polygon;1;
2018;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;1;2021;1;Polygon;1;
2018;LA LIBERTAD;FLORENCIA DE MORA;TRUJILLO;COSTA;16;30;2021;1;Polygon;1;
2016;PUNO;COJATA;HUANCANE;SIERRA;16;14;2021;1;Polygon;1;
2019;LA LIBERTAD;TAYABAMBA;PATAZ;SIERRA;16;31;2021;1;Polygon;1;
2017;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;51;2021;1;Polygon;1;
2017;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;27;2021;1;Polygon;1;
2019;PIURA;PARIÑAS;TALARA;COSTA;16;50;2021;1;Polygon;1;
2017;SAN MARTIN;SORITOR;MOYOBAMBA;SELVA;16;6;2021;1;Polygon;1;
2018;ANCASH;TARICA;HUARAZ;SIERRA;16;27;2021;1;Polygon;1;
2019;SAN MARTIN;SAN HILARION;PICOTA;SELVA;16;24;2021;1;Polygon;1;
2018;PIURA;LA HUACA;PAITA;COSTA;16;31;2021;1;Polygon;1;
2018;LIMA;CHANCAY;HUARAL;COSTA;16;4;2021;1;Polygon;1;
2019;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;32;2021;1;Polygon;1;
2017;SAN MARTIN;UCHIZA;TOCACHE;SELVA;16;38;2021;1;Polygon;1;
2019;PUNO;DESAGUADERO;CHUCUITO;SIERRA;16;16;2021;1;Polygon;1;
2018;JUNIN;HUANCAYO;HUANCAYO;SIERRA;16;32;2021;1;Polygon;1;
2018;PIURA;PARIÑAS;TALARA;COSTA;16;25;2021;1;Polygon;1;
2017;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;16;12;2021;1;Polygon;1;
2017;PUNO;MUÑANI;AZANGARO;SIERRA;16;28;2021;1;Polygon;1;
2017;ICA;ICA;ICA;COSTA;16;3;2021;1;Polygon;1;
2018;UCAYALI;PURUS;PURUS;SELVA;16;14;2021;1;Polygon;1;
2017;UCAYALI;IRAZOLA;PADRE ABAD;SELVA;16;38;2021;1;Polygon;1;
2019;LAMBAYEQUE;LA VICTORIA;CHICLAYO;COSTA;16;7;2021;1;Polygon;1;
2017;LA LIBERTAD;EL PORVENIR;TRUJILLO;COSTA;16;25;2021;1;Polygon;1;
2019;LA LIBERTAD;SANTIAGO DE CAO;ASCOPE;COSTA;16;7;2021;1;Polygon;1;
2016;HUANUCO;TOURNAVISTA;PUERTO INCA;SELVA;16;44;2021;1;Polygon;1;
2019;LORETO;MORONA;DATEM DEL MARAÑON;SELVA;16;23;2021;1;Polygon;1;
2017;LA LIBERTAD;SAN JOSE;PACASMAYO;COSTA;16;20;2021;1;Polygon;1;
2017;LORETO;MAZAN;MAYNAS;SELVA;16;5;2021;1;Polygon;1;
2016;LORETO;YAGUAS;PUTUMAYO;SELVA;16;28;2021;1;Polygon;1;
2016;PIURA;CATACAOS;PIURA;COSTA;16;8;2021;1;Polygon;1;
2017;PUNO;JULIACA;SAN ROMAN;SIERRA;16;26;2021;1;Polygon;1;
2016;PUNO;LIMBANI;SANDIA;SIERRA;16;44;2021;1;Polygon;1;
2019;LORETO;PUNCHANA;MAYNAS;SELVA;16;12;2021;1;Polygon;1;
2017;JUNIN;HUANCAYO;HUANCAYO;SIERRA;16;30;2021;1;Polygon;1;
2019;LA LIBERTAD;HUANCHACO;TRUJILLO;COSTA;16;2;2021;1;Polygon;1;
2019;LORETO;NAUTA;LORETO;SELVA;16;11;2021;1;Polygon;1;
2019;TUMBES;ZARUMILLA;ZARUMILLA;COSTA;16;48;2021;1;Polygon;1;
2019;LA LIBERTAD;EL PORVENIR;TRUJILLO;COSTA;16;14;2021;1;Polygon;1;
2017;PUNO;PUNO;PUNO;SIERRA;16;5;2021;1;Polygon;1;
2017;PUNO;AZANGARO;AZANGARO;SIERRA;16;8;2021;1;Polygon;1;
2017;PIURA;LA UNION;PIURA;COSTA;16;20;2021;1;Polygon;1;
2019;SAN MARTIN;TOCACHE;TOCACHE;SELVA;16;11;2021;1;Polygon;1;
2017;PUNO;ORURILLO;MELGAR;SIERRA;16;49;2021;1;Polygon;1;
2016;PUNO;JULIACA;SAN ROMAN;SIERRA;16;20;2021;1;Polygon;1;
2018;ANCASH;INDEPENDENCIA;HUARAZ;SIERRA;16;20;2021;1;Polygon;1;
2017;LIMA;ATE;LIMA;COSTA;16;6;2021;1;Polygon;1;
2018;LORETO;PUNCHANA;MAYNAS;SELVA;16;24;2021;1;Polygon;1;
2019;PIURA;PACAIPAMPA;AYABACA;SIERRA;16;35;2021;1;Polygon;1;
2017;LORETO;YAQUERANA;REQUENA;SELVA;16;7;2021;1;Polygon;1;
2018;PIURA;SONDORILLO;HUANCABAMBA;SIERRA;16;4;2021;1;Polygon;1;
2018;LORETO;URARINAS;LORETO;SELVA;16;44;2021;1;Polygon;1;
2017;SAN MARTIN;SAN MARTIN;EL DORADO;SELVA;16;38;2021;1;Polygon;1;
2019;LA LIBERTAD;GUADALUPE;PACASMAYO;COSTA;16;5;2021;1;Polygon;1;
2018;LAMBAYEQUE;INCAHUASI;FERREÑAFE;SIERRA;16;31;2021;1;Polygon;1;
2018;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;34;2021;1;Polygon;1;
2019;PIURA;LAGUNAS;AYABACA;SIERRA;16;20;2021;1;Polygon;1;
2019;PIURA;FRIAS;AYABACA;COSTA;16;6;2021;1;Polygon;1;
2015;PIURA;PACAIPAMPA;AYABACA;SIERRA;16;48;2021;1;Polygon;1;
2015;PUNO;COASA;CARABAYA;SIERRA;16;48;2021;1;Polygon;1;
2016;JUNIN;SANTA ROSA DE SACCO;YAULI;SIERRA;16;25;2021;1;Polygon;1;
2017;PIURA;CATACAOS;PIURA;COSTA;16;18;2021;1;Polygon;1;
2017;LA LIBERTAD;COCHORCO;SANCHEZ CARRION;SIERRA;16;40;2021;1;Polygon;1;
2017;LORETO;MAZAN;MAYNAS;SELVA;16;32;2021;1;Polygon;1;
2017;CAJAMARCA;BELLAVISTA;JAEN;SELVA;16;45;2021;1;Polygon;1;
2018;PUNO;CONIMA;MOHO;SIERRA;16;25;2021;1;Polygon;1;
2019;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;10;2021;1;Polygon;1;
2019;LA LIBERTAD;PACASMAYO;PACASMAYO;COSTA;16;12;2021;1;Polygon;1;
2017;LA LIBERTAD;HUANCHACO;TRUJILLO;COSTA;16;31;2021;1;Polygon;1;
2019;LIMA;EL AGUSTINO;LIMA;COSTA;16;31;2021;1;Polygon;1;
2017;PUNO;AYAVIRI;MELGAR;SIERRA;16;12;2021;1;Polygon;1;
2017;LORETO;SANTA CRUZ;ALTO AMAZONAS;SELVA;16;30;2021;1;Polygon;1;
2017;LA LIBERTAD;BAMBAMARCA;BOLIVAR;SIERRA;16;38;2021;1;Polygon;1;
2019;LA LIBERTAD;OTUZCO;OTUZCO;SIERRA;16;42;2021;1;Polygon;1;
2017;PIURA;FRIAS;AYABACA;COSTA;16;51;2021;1;Polygon;1;
2018;LORETO;INDIANA;MAYNAS;SELVA;16;15;2021;1;Polygon;1;
2018;LA LIBERTAD;COCHORCO;SANCHEZ CARRION;SIERRA;16;29;2021;1;Polygon;1;
2017;LA LIBERTAD;SARTIMBAMBA;SANCHEZ CARRION;SIERRA;16;43;2021;1;Polygon;1;
2017;PUNO;PUNO;PUNO;SIERRA;16;21;2021;1;Polygon;1;
2018;JUNIN;SAN JOSE DE QUERO;CONCEPCION;SIERRA;16;45;2021;1;Polygon;1;
2017;PUNO;AYAVIRI;MELGAR;SIERRA;16;42;2021;1;Polygon;1;
2018;PIURA;PIURA;PIURA;COSTA;16;6;2021;1;Polygon;1;
2019;LA LIBERTAD;JULCAN;JULCAN;SIERRA;16;12;2021;1;Polygon;1;
2019;PIURA;SECHURA;SECHURA;COSTA;16;43;2021;1;Polygon;1;
2016;PIURA;CASTILLA;PIURA;COSTA;16;25;2021;1;Polygon;1;
2018;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;SIERRA;16;11;2021;1;Polygon;1;
